id,aggregateDate,airTemperatureMax,airTemperatureMin,airTemperatureAvg,relativeHumidityMax,relativeHumidityMin,relativeHumidityAvg,insolationAvg,windSpeedMax,windSpeedMin,windSpeedAvg,airPressureMax,airPressureMin,airPressureAvg,precipitationSum
IUNG2,2024-08-25T13:00:00Z,33.5,32.5,33.02,40.5,37.1,38.67,,2.7,1.1,1.72,,,,0.0
IUNG2,2024-08-25T14:00:00Z,32.6,31.1,31.85,46.7,41.8,43.85,,4.1,3.2,3.7,,,,0.0
IUNG2,2024-08-25T15:00:00Z,30.9,29.2,30.07,51.2,47.1,49.13,,4.8,3.6,4.38,,,,0.0
IUNG2,2024-08-25T16:00:00Z,28.9,27.2,28.02,53.2,52.0,52.87,,4.2,3.7,3.88,,,,0.0
IUNG2,2024-08-25T17:00:00Z,27.0,25.4,26.17,57.7,52.7,55.15,,4.8,3.5,4.28,,,,0.0
IUNG2,2024-08-25T18:00:00Z,25.2,24.1,24.78,63.8,58.4,60.47,,4.5,3.7,4.13,,,,0.0
IUNG2,2024-08-25T19:00:00Z,23.9,23.4,23.72,64.4,63.0,63.62,,3.9,3.1,3.37,,,,0.0
IUNG2,2024-08-25T20:00:00Z,23.3,22.5,22.87,64.1,62.8,63.42,,3.6,1.6,2.65,,,,0.0
IUNG2,2024-08-25T21:00:00Z,22.3,21.3,21.88,64.0,62.6,63.37,,2.7,1.6,2.1,,,,0.0
IUNG2,2024-08-25T22:00:00Z,21.1,19.3,20.1,75.1,63.9,69.8,,3.4,2.2,2.85,,,,0.0
IUNG2,2024-08-25T23:00:00Z,19.9,19.3,19.63,73.7,69.5,71.73,,1.8,0.6,1.05,,,,0.0
IUNG2,2024-08-26T00:00:00Z,19.9,19.4,19.73,70.0,68.1,68.65,,2.1,1.2,1.58,,,,0.0
IUNG2,2024-08-26T01:00:00Z,19.3,17.5,18.32,86.4,72.0,79.4,,2.3,1.3,1.72,,,,1.6
IUNG2,2024-08-26T02:00:00Z,17.3,16.9,17.07,99.8,89.4,96.53,,1.6,1.1,1.37,,,,0.7
IUNG2,2024-08-26T03:00:00Z,17.5,17.0,17.22,98.8,91.6,94.64,,2.0,1.6,1.78,,,,0.0
IUNG2,2024-08-26T04:00:00Z,18.5,17.6,18.0,91.0,87.9,90.15,,1.9,1.5,1.67,,,,0.0
IUNG2,2024-08-26T05:00:00Z,20.2,18.9,19.55,85.0,76.2,79.48,,1.7,0.9,1.35,,,,0.0
IUNG2,2024-08-26T06:00:00Z,20.4,19.9,20.12,76.2,74.8,75.52,,1.5,0.9,1.23,,,,0.0
IUNG2,2024-08-26T07:00:00Z,20.9,20.2,20.53,75.5,73.5,74.52,,1.5,1.0,1.2,,,,0.0
IUNG2,2024-08-26T08:00:00Z,22.3,21.0,21.58,73.6,68.7,72.02,,1.7,0.9,1.3,,,,0.0
IUNG2,2024-08-26T09:00:00Z,23.1,21.8,22.3,71.5,67.5,69.58,,2.0,1.2,1.58,,,,0.0
IUNG2,2024-08-26T10:00:00Z,24.1,23.4,23.57,68.3,65.2,66.38,,2.1,1.0,1.63,,,,0.0
IUNG2,2024-08-26T11:00:00Z,25.9,24.5,25.15,62.5,56.7,59.25,,1.8,1.2,1.5,,,,0.0
IUNG2,2024-08-26T12:00:00Z,25.6,25.2,25.43,61.5,56.6,58.93,,2.2,1.6,1.93,,,,0.0
IUNG2,2024-08-26T13:00:00Z,25.5,25.3,25.4,60.3,59.7,60.02,,2.6,1.4,2.24,,,,0.0
IUNG2,2024-08-26T14:00:00Z,25.2,24.5,25.0,61.9,59.4,60.63,,2.5,1.9,2.23,,,,0.0
IUNG2,2024-08-26T15:00:00Z,24.2,23.8,24.02,64.2,62.3,63.45,,2.1,0.9,1.42,,,,0.0
IUNG2,2024-08-26T16:00:00Z,23.5,21.8,22.65,69.2,65.2,67.3,,1.2,0.7,0.95,,,,0.0
IUNG2,2024-08-26T17:00:00Z,21.5,19.9,20.75,77.5,70.0,72.78,,1.0,0.8,0.9,,,,0.0
IUNG2,2024-08-26T18:00:00Z,19.5,18.8,19.18,79.8,78.7,79.35,,1.2,0.7,1.02,,,,0.0
IUNG2,2024-08-26T19:00:00Z,19.0,18.4,18.67,79.2,76.7,77.6,,2.0,1.5,1.65,,,,0.0
IUNG2,2024-08-26T20:00:00Z,18.2,16.9,17.4,81.8,77.2,80.02,,2.5,2.4,2.45,,,,0.0
IUNG2,2024-08-26T21:00:00Z,16.8,16.5,16.65,82.4,81.9,82.12,,2.4,1.9,2.12,,,,0.0
IUNG2,2024-08-26T22:00:00Z,16.8,16.5,16.63,82.2,80.9,81.58,,2.2,2.0,2.1,,,,0.1
IUNG2,2024-08-26T23:00:00Z,17.3,16.9,17.08,81.0,78.5,80.23,,1.9,1.3,1.53,,,,0.0
IUNG2,2024-08-27T00:00:00Z,17.5,17.4,17.47,78.3,76.1,76.97,,2.3,1.3,2.0,,,,0.0
IUNG2,2024-08-27T01:00:00Z,17.4,16.9,17.25,77.4,76.0,76.53,,2.4,1.4,1.93,,,,0.0
IUNG2,2024-08-27T02:00:00Z,16.6,16.3,16.38,78.7,77.9,78.4,,3.2,2.6,2.95,,,,0.0
IUNG2,2024-08-27T03:00:00Z,16.5,16.2,16.3,78.6,77.5,78.23,,2.7,2.2,2.47,,,,0.0
IUNG2,2024-08-27T04:00:00Z,17.3,16.7,16.98,77.5,76.0,76.93,,2.6,1.8,2.15,,,,0.0
IUNG2,2024-08-27T05:00:00Z,18.4,17.5,17.93,75.8,73.2,74.38,,2.6,1.6,2.1,,,,0.0
IUNG2,2024-08-27T06:00:00Z,19.4,18.6,19.03,73.3,71.6,72.12,,2.6,1.5,2.03,,,,0.0
IUNG2,2024-08-27T07:00:00Z,21.2,19.9,20.45,70.6,69.3,70.17,,2.4,2.0,2.22,,,,0.0
IUNG2,2024-08-27T08:00:00Z,24.5,21.6,23.05,68.3,63.7,66.53,,2.5,1.3,1.78,,,,0.0
IUNG2,2024-08-27T09:00:00Z,26.2,24.2,25.35,64.6,59.5,61.93,,2.6,1.2,1.88,,,,0.0
IUNG2,2024-08-27T10:00:00Z,27.0,26.3,26.65,58.7,55.7,57.25,,3.0,1.6,1.98,,,,0.0
IUNG2,2024-08-27T11:00:00Z,27.7,27.2,27.47,54.7,53.2,53.65,,3.2,1.6,2.33,,,,0.0
IUNG2,2024-08-27T12:00:00Z,27.9,27.3,27.58,54.7,52.9,53.83,,2.7,1.1,2.08,,,,0.0
IUNG2,2024-08-27T13:00:00Z,27.4,26.8,27.05,56.0,54.2,55.48,,1.8,1.1,1.45,,,,0.0
IUNG2,2024-08-27T14:00:00Z,27.3,27.0,27.13,56.7,55.8,56.38,,1.4,1.1,1.25,,,,0.0
IUNG2,2024-08-27T15:00:00Z,26.9,25.7,26.18,60.0,57.4,58.78,,1.5,0.7,1.02,,,,0.0
IUNG2,2024-08-27T16:00:00Z,25.5,24.4,24.95,62.4,60.4,61.53,,1.1,0.6,0.83,,,,0.0
IUNG2,2024-08-27T17:00:00Z,24.1,22.6,23.47,68.5,63.5,65.15,,1.4,0.9,1.12,,,,0.0
IUNG2,2024-08-27T18:00:00Z,22.7,22.3,22.48,69.7,65.3,67.12,,1.3,0.9,1.08,,,,0.0
IUNG2,2024-08-27T19:00:00Z,22.3,21.7,22.14,67.8,65.6,66.54,,1.3,0.6,0.94,,,,0.0
IUNG2,2024-08-27T20:00:00Z,21.7,20.1,20.83,74.9,68.0,71.73,,1.3,0.4,0.83,,,,0.0
IUNG2,2024-08-27T21:00:00Z,20.0,19.1,19.55,79.4,75.4,77.22,,0.5,0.1,0.4,,,,0.0
IUNG2,2024-08-27T22:00:00Z,19.5,19.1,19.27,79.1,77.6,78.3,,1.5,0.8,1.12,,,,0.0
IUNG2,2024-08-27T23:00:00Z,19.0,18.1,18.5,82.9,79.6,81.33,,1.4,0.7,1.17,,,,0.0
IUNG2,2024-08-28T00:00:00Z,17.9,16.9,17.63,91.7,83.4,85.6,,0.8,0.0,0.3,,,,0.0
IUNG2,2024-08-28T01:00:00Z,17.1,17.0,17.07,94.6,92.0,93.27,,1.1,0.0,0.62,,,,0.0
IUNG2,2024-08-28T02:00:00Z,16.9,16.5,16.72,97.3,92.0,94.47,,1.3,0.2,0.98,,,,0.0
IUNG2,2024-08-28T03:00:00Z,17.6,16.4,16.82,98.0,93.2,96.57,,0.8,0.2,0.47,,,,0.0
IUNG2,2024-08-28T04:00:00Z,19.9,18.0,19.07,89.9,76.4,81.6,,1.1,0.4,0.8,,,,0.0
IUNG2,2024-08-28T05:00:00Z,21.6,20.3,20.9,74.9,72.4,73.98,,1.7,1.3,1.42,,,,0.0
IUNG2,2024-08-28T06:00:00Z,22.8,21.7,22.23,72.8,71.5,72.12,,2.1,1.4,1.73,,,,0.0
IUNG2,2024-08-28T07:00:00Z,24.5,23.4,23.92,70.2,67.3,68.74,,1.5,0.9,1.25,,,,0.0
IUNG2,2024-08-28T08:00:00Z,26.7,24.8,25.77,66.8,59.6,63.57,,1.5,1.0,1.25,,,,0.0
IUNG2,2024-08-28T09:00:00Z,28.2,27.1,27.62,56.7,52.8,54.68,,1.9,1.5,1.75,,,,0.0
IUNG2,2024-08-28T10:00:00Z,29.2,28.4,28.82,52.0,49.6,50.43,,2.7,1.9,2.32,,,,0.0
IUNG2,2024-08-28T11:00:00Z,29.7,29.2,29.57,48.9,44.1,46.13,,3.7,2.2,2.77,,,,0.0
IUNG2,2024-08-28T12:00:00Z,30.0,29.8,29.9,44.6,43.4,44.07,,2.7,1.9,2.28,,,,0.0
IUNG2,2024-08-28T13:00:00Z,30.2,29.9,30.02,46.0,44.7,45.48,,2.3,1.4,1.82,,,,0.0
IUNG2,2024-08-28T14:00:00Z,30.3,29.8,30.02,46.8,45.8,46.5,,2.3,1.1,1.58,,,,0.0
IUNG2,2024-08-28T15:00:00Z,29.7,28.5,29.23,50.4,47.1,48.38,,1.0,0.6,0.83,,,,0.0
IUNG2,2024-08-28T16:00:00Z,28.0,25.5,26.72,60.6,51.5,56.03,,0.5,0.2,0.32,,,,0.0
IUNG2,2024-08-28T17:00:00Z,25.2,23.2,24.22,69.9,61.9,65.77,,0.2,0.0,0.12,,,,0.0
IUNG2,2024-08-28T18:00:00Z,23.2,22.3,22.77,72.4,69.4,71.15,,0.3,0.1,0.2,,,,0.0
IUNG2,2024-08-28T19:00:00Z,22.1,21.4,21.87,78.0,73.2,74.85,,0.5,0.0,0.27,,,,0.0
IUNG2,2024-08-28T20:00:00Z,21.3,20.7,21.05,79.5,76.7,77.93,,0.7,0.5,0.62,,,,0.0
IUNG2,2024-08-28T21:00:00Z,20.5,20.0,20.23,82.7,79.4,81.32,,0.9,0.5,0.65,,,,0.0
IUNG2,2024-08-28T22:00:00Z,19.8,19.3,19.58,86.8,82.9,85.05,,0.5,0.1,0.3,,,,0.0
IUNG2,2024-08-28T23:00:00Z,19.2,18.5,18.82,96.4,86.2,90.65,,0.6,0.0,0.28,,,,0.0
IUNG2,2024-08-29T00:00:00Z,18.5,17.5,18.05,99.8,95.8,97.77,,1.2,0.0,0.73,,,,0.0
IUNG2,2024-08-29T01:00:00Z,17.4,16.5,16.88,99.8,99.8,99.8,,0.8,0.0,0.2,,,,0.0
IUNG2,2024-08-29T02:00:00Z,16.7,16.3,16.42,99.8,99.8,99.8,,1.0,0.0,0.4,,,,0.0
IUNG2,2024-08-29T03:00:00Z,16.2,16.0,16.13,99.8,99.8,99.8,,0.2,0.0,0.07,,,,0.0
IUNG2,2024-08-29T04:00:00Z,20.0,16.9,18.67,99.9,86.6,93.67,,1.2,0.3,0.55,,,,0.0
IUNG2,2024-08-29T05:00:00Z,22.5,20.4,21.42,83.9,70.6,76.02,,1.5,1.1,1.25,,,,0.0
IUNG2,2024-08-29T06:00:00Z,25.0,22.7,23.9,69.1,61.7,65.72,,1.5,1.0,1.25,,,,0.0
IUNG2,2024-08-29T07:00:00Z,27.2,25.4,26.23,60.6,53.1,56.97,,1.7,1.0,1.27,,,,0.0
IUNG2,2024-08-29T08:00:00Z,28.8,27.6,28.13,51.0,44.8,47.42,,2.4,1.5,2.17,,,,0.0
IUNG2,2024-08-29T09:00:00Z,30.0,29.1,29.58,42.8,40.6,41.53,,3.2,2.5,2.72,,,,0.0
IUNG2,2024-08-29T10:00:00Z,30.9,30.3,30.55,41.2,37.8,39.05,,3.5,2.0,2.57,,,,0.0
IUNG2,2024-08-29T11:00:00Z,31.4,31.0,31.2,37.7,35.0,36.26,,3.9,1.9,2.42,,,,0.0
IUNG2,2024-08-29T12:00:00Z,31.6,30.9,31.3,36.7,34.8,35.67,,3.0,1.7,2.37,,,,0.0
IUNG2,2024-08-29T13:00:00Z,31.0,29.9,30.63,41.4,35.9,37.98,,2.2,1.6,1.92,,,,0.0
IUNG2,2024-08-29T14:00:00Z,31.1,30.7,30.9,37.4,35.9,36.52,,2.0,1.3,1.63,,,,0.0
IUNG2,2024-08-29T15:00:00Z,30.5,28.8,29.72,45.3,37.5,41.52,,1.7,0.6,1.05,,,,0.0
IUNG2,2024-08-29T16:00:00Z,28.3,25.8,26.82,53.2,46.6,50.32,,0.8,0.5,0.73,,,,0.0
IUNG2,2024-08-29T17:00:00Z,24.8,22.9,24.03,64.2,57.8,60.18,,0.6,0.2,0.48,,,,0.0
IUNG2,2024-08-29T18:00:00Z,22.4,21.7,21.97,71.5,66.4,69.63,,0.6,0.1,0.35,,,,0.0
IUNG2,2024-08-29T19:00:00Z,22.2,21.8,22.03,69.2,65.7,66.8,,0.9,0.3,0.77,,,,0.0
IUNG2,2024-08-29T20:00:00Z,21.2,20.1,20.6,76.5,70.6,73.92,,0.5,0.3,0.42,,,,0.0
IUNG2,2024-08-29T21:00:00Z,19.7,18.4,18.95,84.4,76.8,80.62,,0.7,0.0,0.33,,,,0.0
IUNG2,2024-08-29T22:00:00Z,18.6,16.9,17.68,99.8,83.9,93.93,,0.6,0.0,0.23,,,,0.0
IUNG2,2024-08-29T23:00:00Z,17.9,17.5,17.72,99.1,93.3,96.47,,1.0,0.5,0.7,,,,0.0
IUNG2,2024-08-30T00:00:00Z,17.3,16.5,17.07,99.8,99.2,99.57,,1.7,0.2,1.03,,,,0.0
IUNG2,2024-08-30T01:00:00Z,17.2,16.7,16.9,99.8,99.8,99.8,,1.4,0.0,0.65,,,,0.0
IUNG2,2024-08-30T02:00:00Z,16.7,15.9,16.33,99.8,99.8,99.8,,1.1,0.0,0.75,,,,0.0
IUNG2,2024-08-30T03:00:00Z,17.5,16.6,16.93,99.8,96.9,99.15,,0.9,0.5,0.65,,,,0.0
IUNG2,2024-08-30T04:00:00Z,19.8,17.8,18.75,94.7,81.5,89.63,,0.3,0.0,0.13,,,,0.0
IUNG2,2024-08-30T05:00:00Z,22.3,20.3,21.08,76.4,71.0,74.55,,0.7,0.0,0.43,,,,0.0
IUNG2,2024-08-30T06:00:00Z,24.4,22.6,23.47,69.6,63.1,66.47,,0.8,0.5,0.7,,,,0.0
IUNG2,2024-08-30T07:00:00Z,27.2,25.0,26.25,61.1,53.2,56.55,,1.5,0.5,1.12,,,,0.0
IUNG2,2024-08-30T08:00:00Z,28.7,27.6,28.17,51.5,48.1,49.78,,2.6,1.1,1.8,,,,0.0
IUNG2,2024-08-30T09:00:00Z,30.1,29.2,29.6,46.1,43.2,43.82,,3.0,2.1,2.63,,,,0.0
IUNG2,2024-08-30T10:00:00Z,31.3,30.3,30.9,42.2,34.1,38.43,,2.9,2.2,2.48,,,,0.0
IUNG2,2024-08-30T11:00:00Z,31.9,31.3,31.58,34.8,33.3,34.02,,2.5,1.1,1.92,,,,0.0
IUNG2,2024-08-30T12:00:00Z,32.0,31.6,31.78,33.2,32.1,32.68,,2.3,1.5,1.98,,,,0.0
IUNG2,2024-08-30T13:00:00Z,31.9,31.6,31.78,32.0,29.9,30.85,,1.5,1.2,1.38,,,,0.0
IUNG2,2024-08-30T14:00:00Z,31.7,31.2,31.5,34.2,31.4,32.6,,1.4,0.7,1.1,,,,0.0
IUNG2,2024-08-30T15:00:00Z,31.1,28.4,30.22,44.3,35.2,38.65,,1.0,0.2,0.52,,,,0.0
IUNG2,2024-08-30T16:00:00Z,28.2,25.2,26.85,51.5,44.0,47.22,,1.2,0.1,0.5,,,,0.0
IUNG2,2024-08-30T17:00:00Z,24.7,22.9,23.7,60.0,53.5,57.0,,0.2,0.0,0.08,,,,0.0
IUNG2,2024-08-30T18:00:00Z,22.6,21.3,21.72,67.2,62.0,65.38,,0.5,0.0,0.17,,,,0.0
IUNG2,2024-08-30T19:00:00Z,21.6,20.4,21.27,70.0,63.4,65.92,,0.7,0.2,0.47,,,,0.0
IUNG2,2024-08-30T20:00:00Z,20.6,20.1,20.4,70.8,67.8,69.17,,0.7,0.4,0.52,,,,0.0
IUNG2,2024-08-30T21:00:00Z,20.1,18.8,19.4,76.4,69.3,72.75,,0.4,0.1,0.23,,,,0.0
IUNG2,2024-08-30T22:00:00Z,18.6,17.6,17.98,82.4,75.5,79.63,,0.2,0.0,0.07,,,,0.0
IUNG2,2024-08-30T23:00:00Z,17.9,17.0,17.53,96.0,86.3,89.93,,0.5,0.0,0.15,,,,0.0
IUNG2,2024-08-31T00:00:00Z,17.3,16.6,16.97,99.6,90.4,95.5,,1.1,0.0,0.55,,,,0.0
IUNG2,2024-08-31T01:00:00Z,16.8,16.3,16.58,99.8,99.6,99.7,,1.4,0.0,0.83,,,,0.0
IUNG2,2024-08-31T02:00:00Z,16.8,15.3,15.82,99.8,97.0,99.27,,1.1,0.0,0.25,,,,0.0
IUNG2,2024-08-31T03:00:00Z,15.8,14.8,15.3,99.8,97.5,99.22,,0.4,0.0,0.07,,,,0.0
IUNG2,2024-08-31T04:00:00Z,18.9,16.3,17.5,99.8,85.4,92.98,,1.1,0.1,0.72,,,,0.0
IUNG2,2024-08-31T05:00:00Z,21.7,19.3,20.4,82.2,67.6,73.83,,1.1,0.1,0.5,,,,0.0
IUNG2,2024-08-31T06:00:00Z,25.1,22.2,23.35,66.4,57.7,63.05,,0.7,0.2,0.45,,,,0.0
IUNG2,2024-08-31T07:00:00Z,27.3,25.1,26.17,56.9,52.2,54.57,,0.9,0.5,0.68,,,,0.0
IUNG2,2024-08-31T08:00:00Z,28.4,27.7,28.03,51.4,48.1,50.03,,1.9,0.8,1.23,,,,0.0
IUNG2,2024-08-31T09:00:00Z,29.8,28.5,29.12,48.5,39.2,44.15,,1.8,1.4,1.6,,,,0.0
IUNG2,2024-08-31T10:00:00Z,30.7,29.8,30.3,38.4,36.7,37.72,,1.7,0.6,1.32,,,,0.0
IUNG2,2024-08-31T11:00:00Z,31.7,30.8,31.3,36.2,31.2,34.4,,2.3,1.1,1.67,,,,0.0
IUNG2,2024-08-31T12:00:00Z,31.4,30.4,30.92,39.5,30.1,35.8,,1.9,0.9,1.37,,,,0.0
IUNG2,2024-08-31T13:00:00Z,30.1,25.6,27.4,58.8,38.2,50.9,,4.7,0.9,2.92,,,,0.0
IUNG2,2024-08-31T14:00:00Z,25.5,24.5,25.0,63.3,56.0,59.02,,2.8,0.4,1.78,,,,0.0
IUNG2,2024-08-31T15:00:00Z,24.9,24.1,24.57,64.7,63.1,63.7,,3.7,2.2,2.88,,,,0.0
IUNG2,2024-08-31T16:00:00Z,24.3,23.7,23.98,70.6,65.0,68.3,,1.9,0.9,1.5,,,,0.0
IUNG2,2024-08-31T17:00:00Z,23.7,22.9,23.32,70.0,68.7,69.43,,2.0,1.0,1.45,,,,0.0
IUNG2,2024-08-31T18:00:00Z,22.7,22.0,22.28,74.0,70.3,72.55,,2.1,1.9,2.0,,,,0.0
IUNG2,2024-08-31T19:00:00Z,21.9,21.1,21.52,78.7,74.4,76.35,,2.1,1.4,1.85,,,,0.0
IUNG2,2024-08-31T20:00:00Z,21.0,20.2,20.63,84.3,79.6,81.93,,1.6,0.3,0.9,,,,0.0
IUNG2,2024-08-31T21:00:00Z,20.4,20.1,20.27,84.9,83.3,84.27,,1.5,0.8,1.27,,,,0.0
IUNG2,2024-08-31T22:00:00Z,20.2,19.9,20.05,84.7,82.7,83.77,,2.0,1.4,1.58,,,,0.0
IUNG2,2024-08-31T23:00:00Z,19.9,19.4,19.67,84.7,82.8,83.97,,1.8,1.2,1.52,,,,0.0
